method,model_name,split,seed,threshold_source,threshold_mode,source_file,label,threshold
random_geoloss,microsoft/deberta-v3-base,test,1701,provided,provided,results/logs/deberta_random_geoloss_seed1701_deberta-v3-base_test_metrics.json,Hedonism,0.48
random_geoloss,microsoft/deberta-v3-base,test,1701,provided,provided,results/logs/deberta_random_geoloss_seed1701_deberta-v3-base_test_metrics.json,Achievement,0.15
random_geoloss,microsoft/deberta-v3-base,test,1701,provided,provided,results/logs/deberta_random_geoloss_seed1701_deberta-v3-base_test_metrics.json,Power: dominance,0.19
random_geoloss,microsoft/deberta-v3-base,test,1701,provided,provided,results/logs/deberta_random_geoloss_seed1701_deberta-v3-base_test_metrics.json,Power: resources,0.05
random_geoloss,microsoft/deberta-v3-base,test,1701,provided,provided,results/logs/deberta_random_geoloss_seed1701_deberta-v3-base_test_metrics.json,Face,0.19
random_geoloss,microsoft/deberta-v3-base,test,1701,provided,provided,results/logs/deberta_random_geoloss_seed1701_deberta-v3-base_test_metrics.json,Security: personal,0.23
random_geoloss,microsoft/deberta-v3-base,test,1701,provided,provided,results/logs/deberta_random_geoloss_seed1701_deberta-v3-base_test_metrics.json,Security: societal,0.4
random_geoloss,microsoft/deberta-v3-base,test,1701,provided,provided,results/logs/deberta_random_geoloss_seed1701_deberta-v3-base_test_metrics.json,Tradition,0.38
random_geoloss,microsoft/deberta-v3-base,test,1701,provided,provided,results/logs/deberta_random_geoloss_seed1701_deberta-v3-base_test_metrics.json,Conformity: rules,0.19
random_geoloss,microsoft/deberta-v3-base,test,1701,provided,provided,results/logs/deberta_random_geoloss_seed1701_deberta-v3-base_test_metrics.json,Conformity: interpersonal,0.24
random_geoloss,microsoft/deberta-v3-base,test,1701,provided,provided,results/logs/deberta_random_geoloss_seed1701_deberta-v3-base_test_metrics.json,Humility,0.03
random_geoloss,microsoft/deberta-v3-base,test,1701,provided,provided,results/logs/deberta_random_geoloss_seed1701_deberta-v3-base_test_metrics.json,Benevolence: caring,0.19
random_geoloss,microsoft/deberta-v3-base,test,1701,provided,provided,results/logs/deberta_random_geoloss_seed1701_deberta-v3-base_test_metrics.json,Benevolence: dependability,0.12
random_geoloss,microsoft/deberta-v3-base,test,1701,provided,provided,results/logs/deberta_random_geoloss_seed1701_deberta-v3-base_test_metrics.json,Universalism: concern,0.42
random_geoloss,microsoft/deberta-v3-base,test,1701,provided,provided,results/logs/deberta_random_geoloss_seed1701_deberta-v3-base_test_metrics.json,Universalism: nature,0.13
random_geoloss,microsoft/deberta-v3-base,test,1701,provided,provided,results/logs/deberta_random_geoloss_seed1701_deberta-v3-base_test_metrics.json,Universalism: tolerance,0.13
random_geoloss,microsoft/deberta-v3-base,validation,1701,tuned_per_label,per_label,results/logs/deberta_random_geoloss_seed1701_deberta-v3-base_validation_thresholds.json,Self-direction: thought,0.12
random_geoloss,microsoft/deberta-v3-base,validation,1701,tuned_per_label,per_label,results/logs/deberta_random_geoloss_seed1701_deberta-v3-base_validation_thresholds.json,Self-direction: action,0.21
random_geoloss,microsoft/deberta-v3-base,validation,1701,tuned_per_label,per_label,results/logs/deberta_random_geoloss_seed1701_deberta-v3-base_validation_thresholds.json,Stimulation,0.3
random_geoloss,microsoft/deberta-v3-base,validation,1701,tuned_per_label,per_label,results/logs/deberta_random_geoloss_seed1701_deberta-v3-base_validation_thresholds.json,Hedonism,0.48
random_geoloss,microsoft/deberta-v3-base,validation,1701,tuned_per_label,per_label,results/logs/deberta_random_geoloss_seed1701_deberta-v3-base_validation_thresholds.json,Achievement,0.15
random_geoloss,microsoft/deberta-v3-base,validation,1701,tuned_per_label,per_label,results/logs/deberta_random_geoloss_seed1701_deberta-v3-base_validation_thresholds.json,Power: dominance,0.19
random_geoloss,microsoft/deberta-v3-base,validation,1701,tuned_per_label,per_label,results/logs/deberta_random_geoloss_seed1701_deberta-v3-base_validation_thresholds.json,Power: resources,0.05
random_geoloss,microsoft/deberta-v3-base,validation,1701,tuned_per_label,per_label,results/logs/deberta_random_geoloss_seed1701_deberta-v3-base_validation_thresholds.json,Face,0.19
random_geoloss,microsoft/deberta-v3-base,validation,1701,tuned_per_label,per_label,results/logs/deberta_random_geoloss_seed1701_deberta-v3-base_validation_thresholds.json,Security: personal,0.23
random_geoloss,microsoft/deberta-v3-base,validation,1701,tuned_per_label,per_label,results/logs/deberta_random_geoloss_seed1701_deberta-v3-base_validation_thresholds.json,Security: societal,0.4
random_geoloss,microsoft/deberta-v3-base,validation,1701,tuned_per_label,per_label,results/logs/deberta_random_geoloss_seed1701_deberta-v3-base_validation_thresholds.json,Tradition,0.38
random_geoloss,microsoft/deberta-v3-base,validation,1701,tuned_per_label,per_label,results/logs/deberta_random_geoloss_seed1701_deberta-v3-base_validation_thresholds.json,Conformity: rules,0.19
random_geoloss,microsoft/deberta-v3-base,validation,1701,tuned_per_label,per_label,results/logs/deberta_random_geoloss_seed1701_deberta-v3-base_validation_thresholds.json,Conformity: interpersonal,0.24
random_geoloss,microsoft/deberta-v3-base,validation,1701,tuned_per_label,per_label,results/logs/deberta_random_geoloss_seed1701_deberta-v3-base_validation_thresholds.json,Humility,0.03
random_geoloss,microsoft/deberta-v3-base,validation,1701,tuned_per_label,per_label,results/logs/deberta_random_geoloss_seed1701_deberta-v3-base_validation_thresholds.json,Benevolence: caring,0.19
random_geoloss,microsoft/deberta-v3-base,validation,1701,tuned_per_label,per_label,results/logs/deberta_random_geoloss_seed1701_deberta-v3-base_validation_thresholds.json,Benevolence: dependability,0.12
random_geoloss,microsoft/deberta-v3-base,validation,1701,tuned_per_label,per_label,results/logs/deberta_random_geoloss_seed1701_deberta-v3-base_validation_thresholds.json,Universalism: concern,0.42
random_geoloss,microsoft/deberta-v3-base,validation,1701,tuned_per_label,per_label,results/logs/deberta_random_geoloss_seed1701_deberta-v3-base_validation_thresholds.json,Universalism: nature,0.13
random_geoloss,microsoft/deberta-v3-base,validation,1701,tuned_per_label,per_label,results/logs/deberta_random_geoloss_seed1701_deberta-v3-base_validation_thresholds.json,Universalism: tolerance,0.13
random_geoloss,microsoft/deberta-v3-base,test,1984,provided,provided,results/logs/deberta_random_geoloss_seed1984_deberta-v3-base_test_metrics.json,Self-direction: thought,0.1
random_geoloss,microsoft/deberta-v3-base,test,1984,provided,provided,results/logs/deberta_random_geoloss_seed1984_deberta-v3-base_test_metrics.json,Self-direction: action,0.18
random_geoloss,microsoft/deberta-v3-base,test,1984,provided,provided,results/logs/deberta_random_geoloss_seed1984_deberta-v3-base_test_metrics.json,Stimulation,0.28
random_geoloss,microsoft/deberta-v3-base,test,1984,provided,provided,results/logs/deberta_random_geoloss_seed1984_deberta-v3-base_test_metrics.json,Hedonism,0.27
random_geoloss,microsoft/deberta-v3-base,test,1984,provided,provided,results/logs/deberta_random_geoloss_seed1984_deberta-v3-base_test_metrics.json,Achievement,0.15
random_geoloss,microsoft/deberta-v3-base,test,1984,provided,provided,results/logs/deberta_random_geoloss_seed1984_deberta-v3-base_test_metrics.json,Power: dominance,0.11
random_geoloss,microsoft/deberta-v3-base,test,1984,provided,provided,results/logs/deberta_random_geoloss_seed1984_deberta-v3-base_test_metrics.json,Power: resources,0.16
random_geoloss,microsoft/deberta-v3-base,test,1984,provided,provided,results/logs/deberta_random_geoloss_seed1984_deberta-v3-base_test_metrics.json,Face,0.15
random_geoloss,microsoft/deberta-v3-base,test,1984,provided,provided,results/logs/deberta_random_geoloss_seed1984_deberta-v3-base_test_metrics.json,Security: personal,0.22
random_geoloss,microsoft/deberta-v3-base,test,1984,provided,provided,results/logs/deberta_random_geoloss_seed1984_deberta-v3-base_test_metrics.json,Security: societal,0.38
random_geoloss,microsoft/deberta-v3-base,test,1984,provided,provided,results/logs/deberta_random_geoloss_seed1984_deberta-v3-base_test_metrics.json,Tradition,0.11
random_geoloss,microsoft/deberta-v3-base,test,1984,provided,provided,results/logs/deberta_random_geoloss_seed1984_deberta-v3-base_test_metrics.json,Conformity: rules,0.17
random_geoloss,microsoft/deberta-v3-base,test,1984,provided,provided,results/logs/deberta_random_geoloss_seed1984_deberta-v3-base_test_metrics.json,Conformity: interpersonal,0.13
random_geoloss,microsoft/deberta-v3-base,test,1984,provided,provided,results/logs/deberta_random_geoloss_seed1984_deberta-v3-base_test_metrics.json,Humility,0.02
random_geoloss,microsoft/deberta-v3-base,test,1984,provided,provided,results/logs/deberta_random_geoloss_seed1984_deberta-v3-base_test_metrics.json,Benevolence: caring,0.13
random_geoloss,microsoft/deberta-v3-base,test,1984,provided,provided,results/logs/deberta_random_geoloss_seed1984_deberta-v3-base_test_metrics.json,Benevolence: dependability,0.12
random_geoloss,microsoft/deberta-v3-base,test,1984,provided,provided,results/logs/deberta_random_geoloss_seed1984_deberta-v3-base_test_metrics.json,Universalism: concern,0.4
random_geoloss,microsoft/deberta-v3-base,test,1984,provided,provided,results/logs/deberta_random_geoloss_seed1984_deberta-v3-base_test_metrics.json,Universalism: nature,0.15
random_geoloss,microsoft/deberta-v3-base,test,1984,provided,provided,results/logs/deberta_random_geoloss_seed1984_deberta-v3-base_test_metrics.json,Universalism: tolerance,0.12
random_geoloss,microsoft/deberta-v3-base,validation,1984,tuned_per_label,per_label,results/logs/deberta_random_geoloss_seed1984_deberta-v3-base_validation_thresholds.json,Self-direction: thought,0.1
random_geoloss,microsoft/deberta-v3-base,validation,1984,tuned_per_label,per_label,results/logs/deberta_random_geoloss_seed1984_deberta-v3-base_validation_thresholds.json,Self-direction: action,0.18
random_geoloss,microsoft/deberta-v3-base,validation,1984,tuned_per_label,per_label,results/logs/deberta_random_geoloss_seed1984_deberta-v3-base_validation_thresholds.json,Stimulation,0.28
random_geoloss,microsoft/deberta-v3-base,validation,1984,tuned_per_label,per_label,results/logs/deberta_random_geoloss_seed1984_deberta-v3-base_validation_thresholds.json,Hedonism,0.27
random_geoloss,microsoft/deberta-v3-base,validation,1984,tuned_per_label,per_label,results/logs/deberta_random_geoloss_seed1984_deberta-v3-base_validation_thresholds.json,Achievement,0.15
random_geoloss,microsoft/deberta-v3-base,validation,1984,tuned_per_label,per_label,results/logs/deberta_random_geoloss_seed1984_deberta-v3-base_validation_thresholds.json,Power: dominance,0.11
random_geoloss,microsoft/deberta-v3-base,validation,1984,tuned_per_label,per_label,results/logs/deberta_random_geoloss_seed1984_deberta-v3-base_validation_thresholds.json,Power: resources,0.16
random_geoloss,microsoft/deberta-v3-base,validation,1984,tuned_per_label,per_label,results/logs/deberta_random_geoloss_seed1984_deberta-v3-base_validation_thresholds.json,Face,0.15
random_geoloss,microsoft/deberta-v3-base,validation,1984,tuned_per_label,per_label,results/logs/deberta_random_geoloss_seed1984_deberta-v3-base_validation_thresholds.json,Security: personal,0.22
random_geoloss,microsoft/deberta-v3-base,validation,1984,tuned_per_label,per_label,results/logs/deberta_random_geoloss_seed1984_deberta-v3-base_validation_thresholds.json,Security: societal,0.38
random_geoloss,microsoft/deberta-v3-base,validation,1984,tuned_per_label,per_label,results/logs/deberta_random_geoloss_seed1984_deberta-v3-base_validation_thresholds.json,Tradition,0.11
random_geoloss,microsoft/deberta-v3-base,validation,1984,tuned_per_label,per_label,results/logs/deberta_random_geoloss_seed1984_deberta-v3-base_validation_thresholds.json,Conformity: rules,0.17
random_geoloss,microsoft/deberta-v3-base,validation,1984,tuned_per_label,per_label,results/logs/deberta_random_geoloss_seed1984_deberta-v3-base_validation_thresholds.json,Conformity: interpersonal,0.13
random_geoloss,microsoft/deberta-v3-base,validation,1984,tuned_per_label,per_label,results/logs/deberta_random_geoloss_seed1984_deberta-v3-base_validation_thresholds.json,Humility,0.02
random_geoloss,microsoft/deberta-v3-base,validation,1984,tuned_per_label,per_label,results/logs/deberta_random_geoloss_seed1984_deberta-v3-base_validation_thresholds.json,Benevolence: caring,0.13
random_geoloss,microsoft/deberta-v3-base,validation,1984,tuned_per_label,per_label,results/logs/deberta_random_geoloss_seed1984_deberta-v3-base_validation_thresholds.json,Benevolence: dependability,0.12
random_geoloss,microsoft/deberta-v3-base,validation,1984,tuned_per_label,per_label,results/logs/deberta_random_geoloss_seed1984_deberta-v3-base_validation_thresholds.json,Universalism: concern,0.4
random_geoloss,microsoft/deberta-v3-base,validation,1984,tuned_per_label,per_label,results/logs/deberta_random_geoloss_seed1984_deberta-v3-base_validation_thresholds.json,Universalism: nature,0.15
random_geoloss,microsoft/deberta-v3-base,validation,1984,tuned_per_label,per_label,results/logs/deberta_random_geoloss_seed1984_deberta-v3-base_validation_thresholds.json,Universalism: tolerance,0.12
random_geoloss,microsoft/deberta-v3-base,test,42,provided,provided,results/logs/deberta_random_geoloss_seed42_deberta-v3-base_test_metrics.json,Self-direction: thought,0.05
random_geoloss,microsoft/deberta-v3-base,test,42,provided,provided,results/logs/deberta_random_geoloss_seed42_deberta-v3-base_test_metrics.json,Self-direction: action,0.23
random_geoloss,microsoft/deberta-v3-base,test,42,provided,provided,results/logs/deberta_random_geoloss_seed42_deberta-v3-base_test_metrics.json,Stimulation,0.2
random_geoloss,microsoft/deberta-v3-base,test,42,provided,provided,results/logs/deberta_random_geoloss_seed42_deberta-v3-base_test_metrics.json,Hedonism,0.25
random_geoloss,microsoft/deberta-v3-base,test,42,provided,provided,results/logs/deberta_random_geoloss_seed42_deberta-v3-base_test_metrics.json,Achievement,0.21
random_geoloss,microsoft/deberta-v3-base,test,42,provided,provided,results/logs/deberta_random_geoloss_seed42_deberta-v3-base_test_metrics.json,Power: dominance,0.23
random_geoloss,microsoft/deberta-v3-base,test,42,provided,provided,results/logs/deberta_random_geoloss_seed42_deberta-v3-base_test_metrics.json,Power: resources,0.19
random_geoloss,microsoft/deberta-v3-base,test,42,provided,provided,results/logs/deberta_random_geoloss_seed42_deberta-v3-base_test_metrics.json,Face,0.08
random_geoloss,microsoft/deberta-v3-base,test,42,provided,provided,results/logs/deberta_random_geoloss_seed42_deberta-v3-base_test_metrics.json,Security: personal,0.09
random_geoloss,microsoft/deberta-v3-base,test,42,provided,provided,results/logs/deberta_random_geoloss_seed42_deberta-v3-base_test_metrics.json,Security: societal,0.21
random_geoloss,microsoft/deberta-v3-base,test,42,provided,provided,results/logs/deberta_random_geoloss_seed42_deberta-v3-base_test_metrics.json,Tradition,0.24
random_geoloss,microsoft/deberta-v3-base,test,42,provided,provided,results/logs/deberta_random_geoloss_seed42_deberta-v3-base_test_metrics.json,Conformity: rules,0.15
random_geoloss,microsoft/deberta-v3-base,test,42,provided,provided,results/logs/deberta_random_geoloss_seed42_deberta-v3-base_test_metrics.json,Conformity: interpersonal,0.09
random_geoloss,microsoft/deberta-v3-base,test,42,provided,provided,results/logs/deberta_random_geoloss_seed42_deberta-v3-base_test_metrics.json,Humility,0.03
random_geoloss,microsoft/deberta-v3-base,test,42,provided,provided,results/logs/deberta_random_geoloss_seed42_deberta-v3-base_test_metrics.json,Benevolence: caring,0.21
random_geoloss,microsoft/deberta-v3-base,test,42,provided,provided,results/logs/deberta_random_geoloss_seed42_deberta-v3-base_test_metrics.json,Benevolence: dependability,0.11
random_geoloss,microsoft/deberta-v3-base,test,42,provided,provided,results/logs/deberta_random_geoloss_seed42_deberta-v3-base_test_metrics.json,Universalism: concern,0.16
random_geoloss,microsoft/deberta-v3-base,test,42,provided,provided,results/logs/deberta_random_geoloss_seed42_deberta-v3-base_test_metrics.json,Universalism: nature,0.18
random_geoloss,microsoft/deberta-v3-base,test,42,provided,provided,results/logs/deberta_random_geoloss_seed42_deberta-v3-base_test_metrics.json,Universalism: tolerance,0.13
random_geoloss,microsoft/deberta-v3-base,validation,42,tuned_per_label,per_label,results/logs/deberta_random_geoloss_seed42_deberta-v3-base_validation_thresholds.json,Self-direction: thought,0.05
random_geoloss,microsoft/deberta-v3-base,validation,42,tuned_per_label,per_label,results/logs/deberta_random_geoloss_seed42_deberta-v3-base_validation_thresholds.json,Self-direction: action,0.23
random_geoloss,microsoft/deberta-v3-base,validation,42,tuned_per_label,per_label,results/logs/deberta_random_geoloss_seed42_deberta-v3-base_validation_thresholds.json,Stimulation,0.2
random_geoloss,microsoft/deberta-v3-base,validation,42,tuned_per_label,per_label,results/logs/deberta_random_geoloss_seed42_deberta-v3-base_validation_thresholds.json,Hedonism,0.25
random_geoloss,microsoft/deberta-v3-base,validation,42,tuned_per_label,per_label,results/logs/deberta_random_geoloss_seed42_deberta-v3-base_validation_thresholds.json,Achievement,0.21
random_geoloss,microsoft/deberta-v3-base,validation,42,tuned_per_label,per_label,results/logs/deberta_random_geoloss_seed42_deberta-v3-base_validation_thresholds.json,Power: dominance,0.23
random_geoloss,microsoft/deberta-v3-base,validation,42,tuned_per_label,per_label,results/logs/deberta_random_geoloss_seed42_deberta-v3-base_validation_thresholds.json,Power: resources,0.19
random_geoloss,microsoft/deberta-v3-base,validation,42,tuned_per_label,per_label,results/logs/deberta_random_geoloss_seed42_deberta-v3-base_validation_thresholds.json,Face,0.08
random_geoloss,microsoft/deberta-v3-base,validation,42,tuned_per_label,per_label,results/logs/deberta_random_geoloss_seed42_deberta-v3-base_validation_thresholds.json,Security: personal,0.09
random_geoloss,microsoft/deberta-v3-base,validation,42,tuned_per_label,per_label,results/logs/deberta_random_geoloss_seed42_deberta-v3-base_validation_thresholds.json,Security: societal,0.21
random_geoloss,microsoft/deberta-v3-base,validation,42,tuned_per_label,per_label,results/logs/deberta_random_geoloss_seed42_deberta-v3-base_validation_thresholds.json,Tradition,0.24
random_geoloss,microsoft/deberta-v3-base,validation,42,tuned_per_label,per_label,results/logs/deberta_random_geoloss_seed42_deberta-v3-base_validation_thresholds.json,Conformity: rules,0.15
random_geoloss,microsoft/deberta-v3-base,validation,42,tuned_per_label,per_label,results/logs/deberta_random_geoloss_seed42_deberta-v3-base_validation_thresholds.json,Conformity: interpersonal,0.09
random_geoloss,microsoft/deberta-v3-base,validation,42,tuned_per_label,per_label,results/logs/deberta_random_geoloss_seed42_deberta-v3-base_validation_thresholds.json,Humility,0.03
random_geoloss,microsoft/deberta-v3-base,validation,42,tuned_per_label,per_label,results/logs/deberta_random_geoloss_seed42_deberta-v3-base_validation_thresholds.json,Benevolence: caring,0.21
random_geoloss,microsoft/deberta-v3-base,validation,42,tuned_per_label,per_label,results/logs/deberta_random_geoloss_seed42_deberta-v3-base_validation_thresholds.json,Benevolence: dependability,0.11
random_geoloss,microsoft/deberta-v3-base,validation,42,tuned_per_label,per_label,results/logs/deberta_random_geoloss_seed42_deberta-v3-base_validation_thresholds.json,Universalism: concern,0.16
random_geoloss,microsoft/deberta-v3-base,validation,42,tuned_per_label,per_label,results/logs/deberta_random_geoloss_seed42_deberta-v3-base_validation_thresholds.json,Universalism: nature,0.18
random_geoloss,microsoft/deberta-v3-base,validation,42,tuned_per_label,per_label,results/logs/deberta_random_geoloss_seed42_deberta-v3-base_validation_thresholds.json,Universalism: tolerance,0.13
random_geoloss,microsoft/deberta-v3-base,test,7,provided,provided,results/logs/deberta_random_geoloss_seed7_deberta-v3-base_test_metrics.json,Self-direction: thought,0.11
random_geoloss,microsoft/deberta-v3-base,test,7,provided,provided,results/logs/deberta_random_geoloss_seed7_deberta-v3-base_test_metrics.json,Self-direction: action,0.17
random_geoloss,microsoft/deberta-v3-base,test,7,provided,provided,results/logs/deberta_random_geoloss_seed7_deberta-v3-base_test_metrics.json,Stimulation,0.12
random_geoloss,microsoft/deberta-v3-base,test,7,provided,provided,results/logs/deberta_random_geoloss_seed7_deberta-v3-base_test_metrics.json,Hedonism,0.43
random_geoloss,microsoft/deberta-v3-base,test,7,provided,provided,results/logs/deberta_random_geoloss_seed7_deberta-v3-base_test_metrics.json,Achievement,0.14
random_geoloss,microsoft/deberta-v3-base,test,7,provided,provided,results/logs/deberta_random_geoloss_seed7_deberta-v3-base_test_metrics.json,Power: dominance,0.13
random_geoloss,microsoft/deberta-v3-base,test,7,provided,provided,results/logs/deberta_random_geoloss_seed7_deberta-v3-base_test_metrics.json,Power: resources,0.34
random_geoloss,microsoft/deberta-v3-base,test,7,provided,provided,results/logs/deberta_random_geoloss_seed7_deberta-v3-base_test_metrics.json,Face,0.17
random_geoloss,microsoft/deberta-v3-base,test,7,provided,provided,results/logs/deberta_random_geoloss_seed7_deberta-v3-base_test_metrics.json,Security: personal,0.32
random_geoloss,microsoft/deberta-v3-base,test,7,provided,provided,results/logs/deberta_random_geoloss_seed7_deberta-v3-base_test_metrics.json,Security: societal,0.22
random_geoloss,microsoft/deberta-v3-base,test,7,provided,provided,results/logs/deberta_random_geoloss_seed7_deberta-v3-base_test_metrics.json,Tradition,0.07
random_geoloss,microsoft/deberta-v3-base,test,7,provided,provided,results/logs/deberta_random_geoloss_seed7_deberta-v3-base_test_metrics.json,Conformity: rules,0.34
random_geoloss,microsoft/deberta-v3-base,test,7,provided,provided,results/logs/deberta_random_geoloss_seed7_deberta-v3-base_test_metrics.json,Conformity: interpersonal,0.27
random_geoloss,microsoft/deberta-v3-base,test,7,provided,provided,results/logs/deberta_random_geoloss_seed7_deberta-v3-base_test_metrics.json,Humility,0.05
random_geoloss,microsoft/deberta-v3-base,test,7,provided,provided,results/logs/deberta_random_geoloss_seed7_deberta-v3-base_test_metrics.json,Benevolence: caring,0.12
random_geoloss,microsoft/deberta-v3-base,test,7,provided,provided,results/logs/deberta_random_geoloss_seed7_deberta-v3-base_test_metrics.json,Benevolence: dependability,0.19
random_geoloss,microsoft/deberta-v3-base,test,7,provided,provided,results/logs/deberta_random_geoloss_seed7_deberta-v3-base_test_metrics.json,Universalism: concern,0.11
random_geoloss,microsoft/deberta-v3-base,test,7,provided,provided,results/logs/deberta_random_geoloss_seed7_deberta-v3-base_test_metrics.json,Universalism: nature,0.05
random_geoloss,microsoft/deberta-v3-base,test,7,provided,provided,results/logs/deberta_random_geoloss_seed7_deberta-v3-base_test_metrics.json,Universalism: tolerance,0.08
random_geoloss,microsoft/deberta-v3-base,validation,7,tuned_per_label,per_label,results/logs/deberta_random_geoloss_seed7_deberta-v3-base_validation_thresholds.json,Self-direction: thought,0.11
random_geoloss,microsoft/deberta-v3-base,validation,7,tuned_per_label,per_label,results/logs/deberta_random_geoloss_seed7_deberta-v3-base_validation_thresholds.json,Self-direction: action,0.17
random_geoloss,microsoft/deberta-v3-base,validation,7,tuned_per_label,per_label,results/logs/deberta_random_geoloss_seed7_deberta-v3-base_validation_thresholds.json,Stimulation,0.12
random_geoloss,microsoft/deberta-v3-base,validation,7,tuned_per_label,per_label,results/logs/deberta_random_geoloss_seed7_deberta-v3-base_validation_thresholds.json,Hedonism,0.43
random_geoloss,microsoft/deberta-v3-base,validation,7,tuned_per_label,per_label,results/logs/deberta_random_geoloss_seed7_deberta-v3-base_validation_thresholds.json,Achievement,0.14
random_geoloss,microsoft/deberta-v3-base,validation,7,tuned_per_label,per_label,results/logs/deberta_random_geoloss_seed7_deberta-v3-base_validation_thresholds.json,Power: dominance,0.13
random_geoloss,microsoft/deberta-v3-base,validation,7,tuned_per_label,per_label,results/logs/deberta_random_geoloss_seed7_deberta-v3-base_validation_thresholds.json,Power: resources,0.34
random_geoloss,microsoft/deberta-v3-base,validation,7,tuned_per_label,per_label,results/logs/deberta_random_geoloss_seed7_deberta-v3-base_validation_thresholds.json,Face,0.17
random_geoloss,microsoft/deberta-v3-base,validation,7,tuned_per_label,per_label,results/logs/deberta_random_geoloss_seed7_deberta-v3-base_validation_thresholds.json,Security: personal,0.32
random_geoloss,microsoft/deberta-v3-base,validation,7,tuned_per_label,per_label,results/logs/deberta_random_geoloss_seed7_deberta-v3-base_validation_thresholds.json,Security: societal,0.22
random_geoloss,microsoft/deberta-v3-base,validation,7,tuned_per_label,per_label,results/logs/deberta_random_geoloss_seed7_deberta-v3-base_validation_thresholds.json,Tradition,0.07
random_geoloss,microsoft/deberta-v3-base,validation,7,tuned_per_label,per_label,results/logs/deberta_random_geoloss_seed7_deberta-v3-base_validation_thresholds.json,Conformity: rules,0.34
random_geoloss,microsoft/deberta-v3-base,validation,7,tuned_per_label,per_label,results/logs/deberta_random_geoloss_seed7_deberta-v3-base_validation_thresholds.json,Conformity: interpersonal,0.27
random_geoloss,microsoft/deberta-v3-base,validation,7,tuned_per_label,per_label,results/logs/deberta_random_geoloss_seed7_deberta-v3-base_validation_thresholds.json,Humility,0.05
random_geoloss,microsoft/deberta-v3-base,validation,7,tuned_per_label,per_label,results/logs/deberta_random_geoloss_seed7_deberta-v3-base_validation_thresholds.json,Benevolence: caring,0.12
random_geoloss,microsoft/deberta-v3-base,validation,7,tuned_per_label,per_label,results/logs/deberta_random_geoloss_seed7_deberta-v3-base_validation_thresholds.json,Benevolence: dependability,0.19
random_geoloss,microsoft/deberta-v3-base,validation,7,tuned_per_label,per_label,results/logs/deberta_random_geoloss_seed7_deberta-v3-base_validation_thresholds.json,Universalism: concern,0.11
random_geoloss,microsoft/deberta-v3-base,validation,7,tuned_per_label,per_label,results/logs/deberta_random_geoloss_seed7_deberta-v3-base_validation_thresholds.json,Universalism: nature,0.05
random_geoloss,microsoft/deberta-v3-base,validation,7,tuned_per_label,per_label,results/logs/deberta_random_geoloss_seed7_deberta-v3-base_validation_thresholds.json,Universalism: tolerance,0.08
schwartz_geoloss,microsoft/deberta-v3-base,test,11,provided,provided,results/logs/deberta_schwartz_geoloss_seed11_deberta-v3-base_test_metrics.json,Self-direction: thought,0.08
schwartz_geoloss,microsoft/deberta-v3-base,test,11,provided,provided,results/logs/deberta_schwartz_geoloss_seed11_deberta-v3-base_test_metrics.json,Self-direction: action,0.18
schwartz_geoloss,microsoft/deberta-v3-base,test,11,provided,provided,results/logs/deberta_schwartz_geoloss_seed11_deberta-v3-base_test_metrics.json,Stimulation,0.12
schwartz_geoloss,microsoft/deberta-v3-base,test,11,provided,provided,results/logs/deberta_schwartz_geoloss_seed11_deberta-v3-base_test_metrics.json,Hedonism,0.31
schwartz_geoloss,microsoft/deberta-v3-base,test,11,provided,provided,results/logs/deberta_schwartz_geoloss_seed11_deberta-v3-base_test_metrics.json,Achievement,0.11
schwartz_geoloss,microsoft/deberta-v3-base,test,11,provided,provided,results/logs/deberta_schwartz_geoloss_seed11_deberta-v3-base_test_metrics.json,Power: dominance,0.3
schwartz_geoloss,microsoft/deberta-v3-base,test,11,provided,provided,results/logs/deberta_schwartz_geoloss_seed11_deberta-v3-base_test_metrics.json,Power: resources,0.12
schwartz_geoloss,microsoft/deberta-v3-base,test,11,provided,provided,results/logs/deberta_schwartz_geoloss_seed11_deberta-v3-base_test_metrics.json,Face,0.14
schwartz_geoloss,microsoft/deberta-v3-base,test,11,provided,provided,results/logs/deberta_schwartz_geoloss_seed11_deberta-v3-base_test_metrics.json,Security: personal,0.22
schwartz_geoloss,microsoft/deberta-v3-base,test,11,provided,provided,results/logs/deberta_schwartz_geoloss_seed11_deberta-v3-base_test_metrics.json,Security: societal,0.29
schwartz_geoloss,microsoft/deberta-v3-base,test,11,provided,provided,results/logs/deberta_schwartz_geoloss_seed11_deberta-v3-base_test_metrics.json,Tradition,0.15
schwartz_geoloss,microsoft/deberta-v3-base,test,11,provided,provided,results/logs/deberta_schwartz_geoloss_seed11_deberta-v3-base_test_metrics.json,Conformity: rules,0.07
schwartz_geoloss,microsoft/deberta-v3-base,test,11,provided,provided,results/logs/deberta_schwartz_geoloss_seed11_deberta-v3-base_test_metrics.json,Conformity: interpersonal,0.1
schwartz_geoloss,microsoft/deberta-v3-base,test,11,provided,provided,results/logs/deberta_schwartz_geoloss_seed11_deberta-v3-base_test_metrics.json,Humility,0.02
schwartz_geoloss,microsoft/deberta-v3-base,test,11,provided,provided,results/logs/deberta_schwartz_geoloss_seed11_deberta-v3-base_test_metrics.json,Benevolence: caring,0.18
